Name,Discount_price,Actual_price,Rating_stars
Integrated Floor Tripod Mobile Live Streaming Remote Control Photography Supplementary Lighting Universal Selfie Stick,"₦ 13,379 - ₦ 15,819",No old_price,No rating
5pcs Black White Green Red blue Protective Wrist Strap Pine Rope Selfie Lanyard Mobile Phone Flashlight Camera,"₦ 52,304","₦ 88,911",No rating
Lenovo LivePods LP7 Ear-hook Headphones BT 5.0 Wireless Earphones Noise Canceling MIC IPX5 Waterproof 400mAh,"₦ 55,134","₦ 79,326",No rating
Unlocked Motherboard For Iphone 6 Plus 6p Clean Icloud With Touch Id 16gb 64gb 128gb For Iphone 6 Plus Logic Main Board,"₦ 81,997","₦ 139,395",No rating
"MECHANIC-Anti-Static Protective Gloves, Elasticity, Non-Slip Finger PU Coating, Carbon Fiber, Electronic Work, AS02","₦ 51,758","₦ 87,986",No rating
Replacement Parts For Iphone 11 Pro Face Id Xs Max Proximity Light Sensor Flex With Ear Piece Earpiece X Xr Xax 11pro 11promax,"₦ 58,751","₦ 99,883",No rating
100% Tested Working Front Facing all Or Big Main Rear Back Camera Module Flex Cable For Bbk Vivo V7 Plus V7 Phone Replacement,"₦ 57,515","₦ 97,779",No rating
Crossbody Lanyard Necklace Strap Mobile Phone Lanyard Long Adjustment Phone Case With Clip for,"₦ 56,596","₦ 96,209",No rating
Photo Front Camera 8.0mp Module For Elephone U Pro E9003 Octa Core Snapdragon,"₦ 55,661","₦ 94,606",No rating
10PCS OEM New Phone Package Box Paper Seal Sticker For Apqle Pro 2 Watch S9 S7 S8 Ultra 2 SE2 Outer Packing Wrap Sealing,"₦ 57,646","₦ 97,990",No rating
For Huawei Honor 9 Lite 9i 9x 9xpro Phone Usb Port Charging Dock Charger Board Flex Cable Repair Parts,"₦ 29,857","₦ 50,755",No rating
10Pcs/Lot For Galaxy Note 8 9 10 Plus Touch Panel Screen LCD Glass Lens Front Outer Note 20 Ultra 5G Glass With OCA,"₦ 112,176","₦ 190,699",No rating
10 x Touch Panel Front Glass Lens Laminated OCA Glue Hollow lamina For Galaxy A50 A51 S20FE A52 A72 Note 10 20 A53 Glass,"₦ 81,229","₦ 138,088",No rating
New Volume on Power On / Off Side Key on Set For Iphome X Se 8 Plus Replacement Parts,"₦ 32,431","₦ 55,127",No rating
Zonbema Test Back Rear Main Front Facing Camera For Huawei Huawei Nova Plus Td-Lte Mla-L11 Mla-L02 Mla-L12,"₦ 39,813","₦ 67,685",No rating
Motherboard Connect Flex Cable For Samsung Galaxy A10s A20s A30s A40s A50s A60s A70s Connect Main Board To Lcd Screen Ribbon,"₦ 31,062","₦ 52,805",No rating
Dust Free Box Automatic Laminating Fast Film Applicator,"₦ 52,650","₦ 75,600",No rating
10Pcs/Lot For Redmi 6 Pro Mi A2 Lite Touch Screen Digitizer Touch Panel Sensor Front Outer Glass Replacement,"₦ 118,211","₦ 200,949",No rating
For Oppo A73 A73t / F5 Youth / F5 Usb Charger Charging Port Dock Connector Flex Cable Module Board,"₦ 66,683","₦ 113,360",No rating
DCSD Alex Cable DCSD USB Cable for 6S-X Serial Port Engineering Line Enter the purple screen can batch operation SysCfg,"₦ 78,753","₦ 133,873",No rating
Back Front Camera For Huawei Mate 20 Lite 20x X Mate20 Pro Backside Frontal Rear Selfie Camera Module Flex Spare Parts,"₦ 55,578","₦ 94,489",No rating
Switch Power On Off on Flex Cable Ribbon For Huawei Honor View 20 Note 10 9 9i 9 8c 8x Max Pro Lite Mute Silence Volume Key,"₦ 33,129","₦ 56,311",No rating
50set Back Camera Gl For Iphone 11 12 Pro Max Rear Cam Lens Cover Ring 3m Sticker Adhesive Replacement Parts,"₦ 55,394","₦ 94,155",No rating
20pcs/lot Power On/off Volume Key on Flex Cable Ribbon For Huawei Honor 8 9 10 Lite 6x 7x 8x Max 7s 7a 7c 20 4c Pro,"₦ 54,325","₦ 92,351",No rating
Lenovo XT92 Gaming Earphone Wireless BT5.1 Low Latency Earbuds With 10mm Moving Coil/AAC+SBC/Mic Professional Gamer Headset,"₦ 40,811","₦ 57,834",No rating
Touch Screen For OALE X4 x5 Phone Touch Screen Front Glass Digitizer Panel Lens Sensor Mobile Tools Adhesive Wipes,"₦ 79,191","₦ 134,635",No rating
2 in 1 Front Outer Glass+Laminated OCA Film Replace For Galaxy S21 Plus S20 Ultra FE Note 10 20 Touch Panel Glass Lens,"₦ 63,944","₦ 108,699",No rating
NEW With OCA Touch Screen LCD Front Outer Glass Lens For Galaxy Note 8 9 10 10+ 20 ultra s8 s9 s10 + 5G s20 s20+ ultra,"₦ 57,826","₦ 98,318",No rating
New Lightning Charging Dock Port Dual Microphone Flex Cable Replacement For Iphone 7 7plus 8 8plus X Xr Xs Max,"₦ 40,548","₦ 68,938",No rating
Adhesive Glue Tape Stickers For Iphone 13 12 Mini 11 12 Pro Max Se Lcd Touch Screen Display Frame Waterproof Sticker,"₦ 32,632","₦ 55,477",No rating
Mobile Phone Signal Antenna Strength Booster Wireless Enhancement 3.5mm Earphone Port Gps Tv Sticks External Antenna Connector,"₦ 34,552","₦ 58,734",No rating
Usb Power Adapter Charger Eu Plug Travel 5v2a Tpye-c Cable Data Line Charging Cable For Blackview A80 Pro Cellphone,"₦ 57,235","₦ 97,297",No rating
1pcs Power Turn On Off Volume Audio Frequency Flex Cable For Oppo A33 A37 A57 A59 A31 A51 A59s Replacement Repair Parts,"₦ 29,241","₦ 49,702",No rating
Down Loudspeaker Horn For Samsung Galaxy Quantum A01 A11 A21 A42 5g A71 4g A71s Uw Note 10 Lite S20 Plus A716n A716ss A015f A,"₦ 49,365","₦ 83,918",No rating
New Volume on Power On / Off Side Key on Set For Iphome X Se 8 Plus Replacement Parts,"₦ 32,431","₦ 55,127",No rating
Zonbema Test Back Rear Main Front Facing Camera For Huawei Huawei Nova Plus Td-Lte Mla-L11 Mla-L02 Mla-L12,"₦ 39,813","₦ 67,685",No rating
Motherboard Connect Flex Cable For Samsung Galaxy A10s A20s A30s A40s A50s A60s A70s Connect Main Board To Lcd Screen Ribbon,"₦ 31,062","₦ 52,805",No rating
Dust Free Box Automatic Laminating Fast Film Applicator,"₦ 52,650","₦ 75,600",No rating
10Pcs/Lot For Redmi 6 Pro Mi A2 Lite Touch Screen Digitizer Touch Panel Sensor Front Outer Glass Replacement,"₦ 118,211","₦ 200,949",No rating
For Oppo A73 A73t / F5 Youth / F5 Usb Charger Charging Port Dock Connector Flex Cable Module Board,"₦ 66,683","₦ 113,360",No rating
DCSD Alex Cable DCSD USB Cable for 6S-X Serial Port Engineering Line Enter the purple screen can batch operation SysCfg,"₦ 78,753","₦ 133,873",No rating
Back Front Camera For Huawei Mate 20 Lite 20x X Mate20 Pro Backside Frontal Rear Selfie Camera Module Flex Spare Parts,"₦ 55,578","₦ 94,489",No rating
Switch Power On Off on Flex Cable Ribbon For Huawei Honor View 20 Note 10 9 9i 9 8c 8x Max Pro Lite Mute Silence Volume Key,"₦ 33,129","₦ 56,311",No rating
50set Back Camera Gl For Iphone 11 12 Pro Max Rear Cam Lens Cover Ring 3m Sticker Adhesive Replacement Parts,"₦ 55,394","₦ 94,155",No rating
20pcs/lot Power On/off Volume Key on Flex Cable Ribbon For Huawei Honor 8 9 10 Lite 6x 7x 8x Max 7s 7a 7c 20 4c Pro,"₦ 54,325","₦ 92,351",No rating
Lenovo XT92 Gaming Earphone Wireless BT5.1 Low Latency Earbuds With 10mm Moving Coil/AAC+SBC/Mic Professional Gamer Headset,"₦ 40,811","₦ 57,834",No rating
Touch Screen For OALE X4 x5 Phone Touch Screen Front Glass Digitizer Panel Lens Sensor Mobile Tools Adhesive Wipes,"₦ 79,191","₦ 134,635",No rating
2 in 1 Front Outer Glass+Laminated OCA Film Replace For Galaxy S21 Plus S20 Ultra FE Note 10 20 Touch Panel Glass Lens,"₦ 63,944","₦ 108,699",No rating
NEW With OCA Touch Screen LCD Front Outer Glass Lens For Galaxy Note 8 9 10 10+ 20 ultra s8 s9 s10 + 5G s20 s20+ ultra,"₦ 57,826","₦ 98,318",No rating
New Lightning Charging Dock Port Dual Microphone Flex Cable Replacement For Iphone 7 7plus 8 8plus X Xr Xs Max,"₦ 40,548","₦ 68,938",No rating
Adhesive Glue Tape Stickers For Iphone 13 12 Mini 11 12 Pro Max Se Lcd Touch Screen Display Frame Waterproof Sticker,"₦ 32,632","₦ 55,477",No rating
Mobile Phone Signal Antenna Strength Booster Wireless Enhancement 3.5mm Earphone Port Gps Tv Sticks External Antenna Connector,"₦ 34,552","₦ 58,734",No rating
Usb Power Adapter Charger Eu Plug Travel 5v2a Tpye-c Cable Data Line Charging Cable For Blackview A80 Pro Cellphone,"₦ 57,235","₦ 97,297",No rating
1pcs Power Turn On Off Volume Audio Frequency Flex Cable For Oppo A33 A37 A57 A59 A31 A51 A59s Replacement Repair Parts,"₦ 29,241","₦ 49,702",No rating
Down Loudspeaker Horn For Samsung Galaxy Quantum A01 A11 A21 A42 5g A71 4g A71s Uw Note 10 Lite S20 Plus A716n A716ss A015f A,"₦ 49,365","₦ 83,918",No rating
Amaoe CPU NAND Power Amplifier ic A16 A17 A17Pro BGA Reballing Stencil Kits Set For 15 Pro Max Plus 15Pro 15ProMax 15Plus,"₦ 50,742","₦ 86,248",No rating
Phone Open Tools For Galasy S9 S8 S7 edge Curved Screen Front Glass Middle Frame Plastic Disassemble LCD Repair,"₦ 63,337","₦ 107,666",No rating
For Samsung Galaxy A12 A125f/dsn A125f/ds A125f Front Camera Module 8 Mp,"₦ 59,085","₦ 100,434",No rating
R- 18 Unlocking for iPhone14 Series (E- 5G version iOS16 system) Unlock For 14 14Pro max 11/12/13,"₦ 68,687","₦ 116,766",No rating
Yuxi Dc Tip 5.0mm X 3.0mm Male Plug Righe Angle Connector Cable For Samsung Lap/ Notebook 5.0/3.0 With Pin 5.0*3.0mm,"₦ 30,521","₦ 51,889",No rating
Lcd Display Inner Metal Fixed Parts For Iphone 5 5s 6 7 8 Plus X Xr Xs Max Lcd Touch Screen all Holder Bracket Shield Plate,"₦ 29,516","₦ 50,171",No rating
RedMagic Gaming Dock for RedMagic 9 Pro x100 pro x7 Docking Station Adapt to Type-C Port Phone RedMagic Adapter,"₦ 102,438","₦ 174,131",No rating
Dust Free Box Automatic Laminating Fast Film Applicator,"₦ 52,650","₦ 75,600",No rating
For Galaxy A05 A055 A05s A057 LCD Touch Screen Panel Front Outer Glass Lens With OCA Glue Replacement,"₦ 54,350","₦ 92,398",No rating
Charging Port Usb Charger Dock Board Flex For Samsung Galaxy A21 A30 S A31 A40 A40s A41 A50 A50s A51 A60 A70 S A71 A80,"₦ 43,537","₦ 74,014",No rating
Loudspeaker For Samsung Galaxy S20 S21 Note 20 Ultra A71 A72 Loud Speaker Buzzer Ringer Flex Replacement Parts,"₦ 45,725","₦ 77,739",No rating
Usb Charger Charging Port For Lg K8 Plus K22 K41s K42 K50s K51s K52 K61 K51 Dock Connector Flex Cable Replacement Parts,"₦ 37,759","₦ 64,195",No rating
10x OEM New Phone Package Box Paper Seal Sticker With The Ultraviolet Watermark For Apqle 15 plus pro max Outer Pack Wrap,"₦ 66,174","₦ 112,488",No rating
"Carbon fiber Prying Tools, Mobile LCD Open Tools, Mobile Screen Open Tools, sem danos celulares","₦ 67,174","₦ 114,193",No rating
Wt3_lcm_fpc Rev:1.03 For Acer Iconia W510 W511 Lcd Flex Cable Ribbon,"₦ 60,098","₦ 102,173",No rating
Baruile 20pcs Adhesive Sticker For Iphone 11 Pro Xs Max Xr X 8 7 6s 6 Plus 5s Se 5c 5 4s 4 Glue Tape Strip Tab,"₦ 39,729","₦ 67,535",No rating
1pcs Home Return Key Menu on Fingerprint Sensor Flex Cable For Samsung Galaxy S9 S9edge Plus G960f G965f Note 8 Touch Repair,"₦ 54,776","₦ 93,119",No rating
Front Facing Camera Flex Cable Module For Iphone 8 Plus Secondary all Camera For Iphone 8 Front Camera Repair Parts,"₦ 44,323","₦ 75,346",No rating
4 Heads 2800RPM Massage Machine Rechargeable Percussion Deep Tissue Muscle Vibration Relaxing Tool Gifts --Red/ Black/ Silver/ Gray Silver-EU Plug,"₦ 205,410","₦ 308,115",No rating
100pcs 10G-30G Plastic Dispensing Needle Tip For Cold Press Glue Dispenser Machine Repair Tool,"₦ 57,285","₦ 97,400",No rating
Musttby Free Cutting 16inch Black Laminating Rubber Mat For Pad Pro 12.9 Inch 14 Inch Oca Glass LCD Laminate Repair Tool,"₦ 72,045","₦ 122,475",No rating
For Redmi 7 8 8A 9 9A 9C 9T 10 10C Display LCD Touch Screen Assembly LCD Display Digitizer Assembly Replacement Parts,"₦ 102,172","₦ 173,692",No rating
"Touch Screen Panel For Google Pixel 2 XL 2XL XL2 Pixel 3A XL ,Front Outer Panel Assembly Parts","₦ 58,597","₦ 99,614",No rating
Sd Card Tray Holder For Huawei Honor V9 Play Jmm-al00 Al10 Tl00 Tl10 Memory Card For Honor 6c Pro Jmm-l22 -card Adapter,"₦ 28,825","₦ 49,006",No rating
Main Flex Cable For Samsung A10s A20s A21s A30s A40s A50s A60s A70s A31 A41 A51 A71 Connect Mainboard To Lcd Screen Ribbon,"₦ 28,657","₦ 48,714",No rating
Usb Charging Port Board Flex Cable Connector For Motorola Moto One Macro Hyper Fusion Action Power G7 G8 G9 Play Power Lite,"₦ 35,955","₦ 61,122",No rating
142 in 1 Precision Magnetic Screw Screwdrive Driver Torx Hex Phillips Bits Tools Kit +Bag Handle Mobile Phone Laptop Repair,"₦ 109,535","₦ 186,205",No rating
10Pcs/Lot For Redmi 6 Pro Mi A2 Lite Touch Screen Digitizer Touch Panel Sensor Front Outer Glass Replacement,"₦ 99,564","₦ 169,248",No rating
High carbon steel sharp U-shaped shears household sewing shears cross-stitch tailoring clothing needle line stainless steel,"₦ 58,827","₦ 100,007",No rating
Main Flex Cable For Samsung A10s A20s A30s A40s A50s A60s A70s Connect Mainboard To Lcd Screen Ribbon,"₦ 26,331","₦ 44,768",No rating
Jc Face Dot Matrix Flex Cable For Iphone 12promax 12p 11promax 11pro Xax Xr Xs X Face Id Move Up Down Fix Cable Replace,"₦ 50,751","₦ 86,272",No rating
2pcs/set Side Key Power And Volume ons For Samsung Galaxy Note 10 N970,"₦ 30,326","₦ 51,548",No rating
Motherboard Connect Flex Cable For Samsung Galaxy A10s A20s A30s A40s A50s A60s A70s Connect Main Board To Lcd Screen Ribbon,"₦ 28,373","₦ 48,246",No rating
Universal Baby Kid Clear Double Pushchair Twins Pram Stroller Rain Cover,"₦ 66,800","₦ 100,200",No rating
2in1 USB3.0 OTG Adapter to Type-c Android Adapter Type-c   Adaptor Connection Mobile Phone U-Disk,"₦ 2,760","₦ 5,175",No rating
Amaoe Stencil Display Ic For Iphone X Xs Xax Xr 11 Screen Display Lcd Touch Ic Chips Reballing Tin Plant Net Welding Tamplate,"₦ 41,733","₦ 70,942",No rating
1 Set Side Volume on Power Keypad For Motorola Moto C M G G3 G5 Plus G6 Play E E4 E5 Plus X Style X2 Switch On Off on,"₦ 31,229","₦ 53,089",No rating
5pcs/lot Wifi Signal Antenna Flex Cable For Iphone 5 5s 5c 6 6s 7 Plus Wi-fi Gps Cover Antenna Network Signal Bluetooth Ribbon,"₦ 28,350","₦ 48,179",No rating
100pcs Earpiece Speaker Receiver For Motorola Moto X4 Xt1900 X G3 G1 Xt1032 G4 G5 G5s G6 G8 Z2 Play Plus,"₦ 74,455","₦ 126,571",No rating
"Used Usb Plug Charge Board For Homtom Ht37 Pro Mtk6737 Quad Core 5.0"" Hd","₦ 53,995","₦ 91,773",No rating
Pack Charging Port Cable For Iphone 11 11pro 11promax Tail Inserted Cable Disembly Charger Data Flex Cable,"₦ 77,956","₦ 132,531",No rating
"Digital Accessories Storage Bag, Spec: Small (Dark Gray)","₦ 7,132","₦ 9,837",No rating
Louder Speaker Ringer Flex Cable For Samsung A3 A5 A7 A320 A520 A720 Loud Ringer Loudspeaker Buzzer Flex Cable Repair,"₦ 32,659","₦ 55,517",No rating
10pcs Power Flex Cable For Iphone 7 Plus 7g On Off Switch Volume Control With Metal Bracket Led Flash Replacement,"₦ 79,704","₦ 135,497",No rating
100% Main Real Camera Flex For Iphone X Se 6 6s 7 8 Plus Xr Xs 11 Pro Max 6g 7g 8g Back Camera Ribbon Flex Cable,"₦ 64,751","₦ 110,079",No rating
For Umidigi A7 Pro Card Tray Holder Micro Sd Card Slot Adapter Holder For Umidigi A7 Pro Repair Spare Parts,"₦ 53,622","₦ 91,157",No rating
Home on Return Flex For Motorola Moto Z Play Xt1635-03 Fingerprint Sensor Scanner Lock Touch Id Ribbon Cable,"₦ 33,988","₦ 57,769",No rating
Lowest Price Sports Gym Dual Action Adjustable Knee Strap Brace Patella Tendon Guard,"₦ 45,252","₦ 85,980",No rating
10pcs For Motorola Moto G7 G8 G9 Play Power Plus One Hyper Macro Fusion Motherboard Fpc Main Board Connector Flex Cable Parts,"₦ 78,724","₦ 133,834",No rating
Front Glass + OCA For 13 Lite 12 Pro 10 11 Ultra 10S Mi Redmi Note Touch Screen LCD Display Out Panel Cover Repair Parts,"₦ 57,105","₦ 97,072",No rating
Earpiece Speaker For Oneplus 12 3 Two Three 5 6 6t 5t A2005 Ear Speaker Sound Earphone Ear Piece Replacement Parts,"₦ 27,142","₦ 46,145",No rating
Main Flex Cable For Samsung A10s A20s A30s A40s A50s A60s A70s Connect Mainboard To Lcd Screen Ribbon,"₦ 30,263","₦ 51,454",No rating
Motherboard Connect Flex Cable For Samsung Galaxy A10s A20s A30s A40s A50s A60s A70s Connect Main Board To Lcd Screen Ribbon,"₦ 31,062","₦ 52,805",No rating
Baby Strollers Pushchairs Prams Cot Bed Footmuff Cover Sleeping Bag Blanket Cosy--Blue,"₦ 126,920","₦ 190,380",No rating
For BBK Y20 Y20i V2027 Y20S Y12S Y11S LCD Display Touch Screen Digitizer Assembly Replacement,"₦ 76,457","₦ 129,970",No rating
Display Screen for Mi 9 SE Lite Mi 9T Pro Lcd Display Touch Screen Digitizer For Mi 9 Mi9 Mi9T Pro,"₦ 93,644","₦ 159,195",No rating
For Huawei Nexus 6p Mate S Mate7 Mate 9 Mate9 Pro 10 Pro Charging Port Flex Cable Ribbon Replacement With Microphone,"₦ 42,201","₦ 71,743",No rating
Home Return on Key Fingerprint Sensor Scanner Connector Flex Cable Touch Id For Huawei Y9 Y7 Y6 Prime Pro,"₦ 36,158","₦ 61,463",No rating
Szteam Power Flex Volume Flex Cable For Iphone X Xs Xax With Metal Parts New For Ip With Metal Repair Parts,"₦ 42,552","₦ 72,328",No rating
5Pcs 3 in 1 LCD Screen Front Glass + OCA + Polarizer For M10 M30 M11 M31 M51 M21s M31s M12 M22 M62 Touch Glass Panel,"₦ 89,295","₦ 151,786",No rating
i2c Dot Projector Flex Cable for X XR XS 11 12 13 PRO MAX Mini Pro 3/4 Face ID Programmer Dot Projector Read Write,"₦ 79,884","₦ 135,792",No rating
Black Xr Charging Port For Iphone Xs Max Xr Charger Flex With Board Mic Microphone Flex Cable Blue Coral Red Yellow Gold White,"₦ 33,150","₦ 56,363",No rating
Motor Vibrator Flex Cable For Iphone X Xs Max Xr 7 8 Plus Motor Flex Cable Spare Parts,"₦ 33,868","₦ 57,582",No rating
For Iphone 5s Se 6 6s 7 8 Plus 11 Pro X Xr Xs Max Complete Full Screws Set Kit Repair Replacement Repair Parts,"₦ 30,027","₦ 51,035",No rating
100PCS Packaging Bag Heat Nylon Shrink Plastic Full Sealing For New Phone 4.7 5.5 9.7 12.9 Note 20 Ultra S9 Box Wrapping,"₦ 67,191","₦ 114,226",No rating
Free Icloud For Iphone 5s Motherboard 100% Unlocked Mainboard With Without Touch Id Fingerprint 16gb 32gb 64gb Chips,"₦ 73,330","₦ 124,666",No rating
Official Version For Lg G4 H815 H810 H811 H812 Vs986 H818 Motherboard 100% Unlocked With Full Chips Logic Board 32gb,"₦ 89,011","₦ 151,319",No rating
For Redmi Note 8 Pro Power Volume Sideon Strip Main Mainboard Usb Charging Port Board Flex Cable For Redmi Note8,"₦ 30,060","₦ 51,102",No rating
Metal Scraper Multi-Purpose Needle Cleaning Tool Easy to Clean Small and Narrow Space Glue for Mobile Phone Repair,"₦ 60,204","₦ 102,352",No rating
100PCS Packaging Bag Heat Nylon Shrink Plastic Full Sealing For New Phone 4.7 5.5 9.7 12.9 Note 20 Ultra S9 Box Wrapping,"₦ 50,414","₦ 85,706",No rating
1pcs Camera Lens Replacement For Samsung Galaxy S10 5g G977 G977n Vs G977b G9770 Back Rear Camera Gl Lens Cover Frame,"₦ 28,014","₦ 47,629",No rating
Back Camera Lens Gl Cover Frame For Samsung Galaxy S10 S10e Plus Rear Main Big Camera Cover Frame Sticker Replacement Parts,"₦ 28,244","₦ 48,011",No rating
Inner Nfc Chip Bluetooth Signal Antenna Flex Cable Replacement Parts For Iphone 11 12 Mini 12 Pro Max,"₦ 39,061","₦ 66,399",No rating
For Huawei Nexus 6p Mate S Mate7 Mate 9 Mate9 Pro 10 Pro Charging Port Flex Cable Ribbon Replacement With Microphone,"₦ 35,471","₦ 60,304",No rating
Alisunny 100pcs Lcd Fpc Flex Cable Cover For Iphone 8 Plus X Xs Max Xr Inner Metal Bracket Clip Holder Parts,"₦ 79,234","₦ 134,687",No rating
5pcs LCD Screen Test Flex Cable For Z Fold 1 2 3 4 5 and Z Flip 1 2 3 4 5 Inner/Out Screen Touch Test Extend Cable,"₦ 87,970","₦ 149,552",No rating
Front Screen Glass for Galaxy S21 S22 Ultra S20fe S10 S8 S9 Plus Note 20 Note 10+9 Touch Panel+Sticker,"₦ 51,053","₦ 86,789",No rating
Louder Speaker Ringer For Lg G2 G3 G4 G5 G6 G7 G7 G8 Thinq Q6 M700 V10 V20 V30 V35 V40 Plus Loudspeaker Sound Buzzer Module,"₦ 34,235","₦ 58,200",No rating
Loudspeaker For Samsung Galaxy A70 A705 Buzzer Ringer Loud Speaker Call Speaker Receiver Module Board Complete Repair Parts,"₦ 32,465","₦ 55,194",No rating
Wireless Charging Charger Panel Coil Chip Nfc Flex Cable For Samsung Galaxy Note 8 9 10 Plus 20 Ultra Nfc Antenna Repair Part,"₦ 36,991","₦ 62,892",No rating
Novaphopat For Vivo Y11 Y12 Y15 Y17 Y19 Y91 Y93 Y3 U3 Y5s Usb Dock Charger Charging Port Plug Flex Cable Microphone Mic Board,"₦ 36,874","₦ 62,692",No rating
